Speed,Pos,LSD,MSD,BSD,Time_Since_MSD
1,6.29917,9999,420,344,20
0,4.0975,9999,267,9999,4500
1,2.98292,9999,9999,9999,9060
1,7.97292,9999,343,267,980
1,4.02833,9999,265,9999,10200
1,7.87792,9999,342,267,5220
1,2.025,9999,9999,9999,5900
1,5.11375,9999,380,9999,4400
1,6.95875,9999,513,540,5580
1,0.0,9999,9999,9999,360
1,1.20833,9999,418,9999,2260
1,4.54083,9999,374,9999,2820
1,6.78167,9999,432,444,2480
1,6.81167,9999,322,242,5640
1,6.45333,9999,513,524,800
1,8.88458,182,9999,168,40
1,3.20167,9999,345,276,3280
1,7.29917,9999,350,276,3120
1,0.0,9999,9999,1092,1420
1,7.31208,9999,426,9999,4040
1,5.43958,334,495,285,20
1,5.09208,325,9999,260,20
1,6.27917,9999,385,9999,2840
1,0.0,9999,9999,1016,140
1,0.0,9999,9999,9999,1520
0,6.61583,9999,215,325,300
1,0.936667,9999,9999,9999,1140
1,4.85833,9999,267,362,620
2,5.52417,332,611,275,40
1,6.24583,9999,277,322,1900
1,7.10167,9999,444,361,2000
1,0.0,9999,9999,9999,800
1,7.06583,9999,624,542,10200
1,2.6125,9999,337,9999,5100
1,6.75417,9999,512,539,12800
1,3.78292,9999,9999,9999,9940
1,5.49,239,9999,187,40
2,7.03708,9999,428,471,3960
1,7.08167,9999,349,281,6580
1,4.94375,9999,262,309,1200
1,4.37583,413,9999,9999,40
1,6.34583,9999,275,321,3160
1,7.0225,9999,427,474,2760
1,6.45333,9999,514,530,1300
1,7.41208,9999,432,9999,3540
2,0.0,9999,9999,1010,900
1,0.6975,9999,9999,9999,1440
1,8.93833,515,9999,596,20
0,5.93667,188,9999,9999,0
2,5.09875,9999,266,9999,1480
1,1.30083,9999,419,9999,2400
1,4.94083,9999,9999,9999,3140
1,0.895,498,1011,9999,40
1,0.53875,9999,9999,9999,2640
1,7.20917,9999,321,9999,2800
1,6.68458,9999,512,538,3980
1,9.34208,9999,190,184,3040
1,0.0,9999,9999,9999,0
1,8.21375,9999,485,9999,12900
1,4.51042,9999,316,269,7340
1,0.1,9999,9999,9999,140
1,0.8,9999,9999,9999,1800
1,6.57542,9999,444,363,5280
0,4.42833,539,9999,9999,20
1,2.1,9999,9999,9999,9160
1,6.98458,9999,278,288,2200
0,7.50458,9999,560,479,6140
1,6.29667,9999,562,480,300
1,9.34208,9999,192,185,3020
2,2.92083,9999,9999,9999,2920
1,3.11375,9999,9999,9999,5800
1,5.1,9999,9999,9999,5000
1,4.85917,9999,366,9999,3980
2,3.53542,9999,312,269,7660
1,4.85833,9999,365,9999,9640
1,0.80125,9999,9999,9999,2340
1,6.45333,9999,513,527,1280
1,6.8825,9999,228,274,1580
1,3.14458,9999,9999,9999,4360
1,7.97292,9999,342,264,3220
1,3.995,9999,9999,9999,3120
1,6.61667,9999,322,343,5140
1,3.34667,337,9999,484,40
2,5.2325,9999,9999,9999,2500
1,4.65917,9999,369,9999,3340
2,0.472917,9999,9999,9999,1280
1,7.10833,9999,441,358,4440
1,3.40333,9999,444,9999,3960
1,9.34208,9999,191,184,2840
1,0.0,333,501,275,20
1,6.45333,9999,515,528,2260
1,7.0525,9999,331,9999,6100
1,7.29458,9999,561,480,7520
1,0.0,9999,9999,9999,2720
1,7.6075,9999,359,9999,7200
1,7.19625,193,9999,175,20
2,4.42167,517,9999,9999,0
2,3.67458,9999,353,9999,4960
1,7.29458,9999,562,482,6760
2,4.455,231,9999,489,60
1,6.87208,9999,422,336,8380
1,0.0,9999,1713,9999,180
1,9.34208,9999,191,184,2600
1,6.50167,9999,515,537,3020
1,7.89167,9999,350,260,3340
1,0.0,9999,9999,9999,1020
1,5.68583,9999,419,9999,4300
2,4.96542,9999,263,309,1640
1,7.00625,9999,330,9999,6340
1,2.81917,9999,9999,9999,1940
1,0.0,9999,9999,9999,980
1,0.0,9999,9999,1043,360
1,2.42458,9999,9999,9999,3540
1,6.24583,9999,325,9999,3760
1,1.01208,9999,9999,9999,1500
1,0.0,9999,1509,1522,140
1,7.29458,9999,561,480,9920
1,0.0,9999,9999,9999,160
1,6.29375,9999,428,347,2180
1,7.08083,9999,306,249,1140
1,7.31208,9999,425,9999,2540
1,0.1,9999,9999,9999,80
1,6.62667,9999,321,241,5700
1,7.08167,9999,349,278,3360
1,7.97292,9999,341,269,5600
1,7.28917,9999,351,277,2480
0,8.42333,9999,355,9999,860
1,6.34583,9999,274,319,2480
2,0.126667,9999,9999,9999,2100
1,0.532083,9999,9999,9999,3140
1,6.34583,9999,277,322,1540
1,1.12625,251,9999,9999,40
2,0.382083,9999,9999,9999,1240
1,6.20833,9999,269,9999,4380
1,3.12917,9999,9999,9999,1760
1,6.30708,9999,189,216,440
1,1.30083,9999,420,9999,2300
1,5.62667,252,9999,415,20
1,0.0,9999,9999,9999,20
2,0.874167,9999,9999,9999,1740
1,4.12333,9999,264,9999,12340
1,5.10772,9999,356,9999,9240
1,6.38583,9999,275,320,4740
1,6.44583,9999,275,321,3460
1,0.0,9999,9999,9999,220
1,6.17583,9999,441,366,6160
1,5.05,9999,9999,9999,2580
1,2.74792,9999,9999,9999,10260
1,3.96125,9999,263,248,400
1,0.0,335,506,276,60
1,2.1,9999,9999,9999,13520
1,7.9375,9999,564,559,5400
2,0.2125,9999,9999,9999,1880
1,6.77583,197,9999,9999,40
1,2.81292,9999,335,9999,4000
1,6.93167,9999,512,540,7960
1,7.005,9999,427,476,2640
1,7.24375,9999,427,477,2400
1,2.1,9999,9999,9999,4760
1,7.87167,9999,548,9999,7160
1,7.97292,9999,340,268,6100
1,7.29917,9999,350,275,3260
1,1.835,9999,480,9999,4560
1,7.29458,9999,562,480,6160
1,2.4,9999,9999,9999,6500
1,7.89083,9999,481,9999,4220
1,2.1,9999,9999,9999,7880
1,6.41125,480,9999,420,0
1,7.29917,9999,354,274,980
1,7.0225,9999,303,231,3560
2,4.09375,9999,265,9999,3520
1,1.23958,9999,9999,9999,3580
1,6.41167,9999,177,212,340
2,6.48208,9999,512,523,4520
1,2.20125,9999,341,9999,1480
1,3.86708,9999,9999,9999,2100
1,4.85833,9999,366,9999,2260
1,4.85917,9999,365,9999,3340
1,7.8725,9999,553,9999,6360
1,0.834167,9999,9999,9999,2500
1,4.19583,207,9999,9999,0
1,4.15292,9999,265,9999,9880
1,6.62667,9999,324,240,3020
2,1.71917,9999,9999,9999,2480
1,8.87417,9999,176,171,2660
1,7.08167,9999,349,278,5240
1,5.02833,9999,364,9999,2080
1,6.34583,9999,275,322,1240
1,9.34208,9999,192,185,3580
1,7.23375,9999,330,9999,4120
1,3.09458,9999,263,359,40
1,4.38458,296,9999,9999,60
1,6.34583,9999,275,322,1180
1,0.0,9999,9999,9999,940
1,4.02833,9999,263,9999,10080
1,0.0,9999,9999,9999,2660
2,1.47625,9999,212,329,820
1,0.957083,9999,9999,9999,1780
1,8.21375,9999,485,9999,12980
2,3.58375,9999,323,269,1940
1,7.0225,9999,303,232,5000
1,6.95917,9999,626,542,14060
1,0.0,9999,9999,9999,280
1,6.24792,9999,304,322,200
1,0.0,9999,9999,1058,880
1,5.03125,227,9999,9999,20
1,6.45333,9999,513,528,1840
1,0.0,9999,9999,9999,1280
2,0.488333,9999,9999,9999,4520
1,6.23333,9999,425,350,260
1,7.19792,9999,267,9999,9620
1,1.3225,9999,301,231,6080
1,4.07208,9999,267,9999,3580
1,7.29917,9999,351,276,1820
1,5.57583,9999,442,363,6120
1,7.19625,9999,567,478,1720
1,7.38583,9999,353,276,2020
1,2.1,9999,9999,9999,8380
2,3.09542,9999,517,540,6480
1,4.385,297,9999,595,60
2,7.40458,9999,561,485,7600
1,4.85917,9999,369,9999,3020
1,7.0225,9999,306,231,6500
1,7.97292,9999,340,267,5500
1,7.93458,9999,473,360,9460
1,2.1,9999,9999,9999,6320
1,3.51042,9999,306,269,5900
1,5.44208,9999,312,317,260
1,5.51042,9999,301,268,6320
1,6.6825,9999,228,274,2060
1,7.46917,9999,384,9999,4100
1,0.0,9999,287,412,240
1,0.0,9999,9999,9999,920
1,0.0,9999,9999,1031,440
1,2.1,9999,9999,9999,7080
1,7.0875,9999,320,9999,6120
1,4.88917,9999,9999,9999,7440
1,7.87292,9999,339,267,5380
1,6.34625,9999,316,344,320
1,7.0225,9999,303,232,5360
1,7.1675,9999,627,544,9980
1,5.80583,9999,186,276,1320
1,7.0225,9999,304,232,3440
1,9.34208,9999,190,184,3960
2,4.73542,294,9999,9999,0
1,6.95292,9999,514,532,5160
1,6.88167,9999,554,279,3000
1,6.34583,9999,276,322,2280
1,5.26375,222,9999,267,20
1,2.1,9999,9999,9999,5700
1,7.34583,9999,331,9999,6540
1,7.10833,9999,443,359,2720
1,9.34208,9999,190,185,4080
0,5.49,331,9999,489,60
1,0.0,9999,9999,9999,1200
1,2.65333,9999,9999,9999,2760
1,8.85625,9999,167,169,940
1,0.0,9999,9999,9999,220
1,6.34583,9999,277,322,1560
1,9.01667,9999,191,276,1880
1,2.1,9999,9999,9999,5100
1,7.72583,9999,554,9999,9060
1,6.68708,9999,226,247,2240
1,7.30083,9999,419,9999,2080
1,6.97417,9999,510,539,11360
2,4.14958,9999,265,364,960
2,1.07792,9999,9999,9999,3220
1,7.31208,9999,427,344,2720
1,7.29458,9999,560,481,6800
1,4.10708,317,9999,9999,0
1,7.87292,9999,340,267,11400
1,7.06583,9999,324,9999,2580
1,0.0,334,507,277,60
1,6.95917,9999,626,542,15600
1,6.82458,9999,228,274,2580
1,7.33875,9999,556,558,8060
1,8.21375,9999,484,9999,11380
1,7.88583,9999,357,9999,2640
1,6.34583,9999,276,320,580
1,4.83292,317,9999,9999,0
1,6.34583,9999,274,322,1040
2,0.571667,9999,9999,9999,3100
1,6.6825,9999,220,275,1080
2,1.07,9999,9999,1012,1080
1,0.0,9999,9999,9999,100
1,6.62667,9999,323,239,4980
1,6.34583,9999,274,320,1940
1,6.95917,9999,624,543,13420
1,7.18792,9999,443,350,500
1,0.0,9999,9999,9999,620
1,1.93125,9999,9999,9999,2860
1,0.0,1333,504,276,0
1,6.62667,9999,322,240,5880
1,4.19292,9999,265,9999,9040
1,5.51042,9999,343,267,380
1,6.44583,9999,396,9999,4080
1,0.0,9999,9999,9999,2260
1,7.29958,9999,553,479,6460
1,6.44208,9999,324,9999,4060
1,4.76625,9999,9999,9999,3320
1,6.20833,9999,263,9999,3880
1,8.97417,9999,175,170,1960
1,6.54292,9999,326,320,360
1,6.87208,9999,420,334,5020
1,0.0,334,505,277,40
1,2.6125,9999,340,9999,1800
1,2.78292,9999,9999,9999,8720
1,4.02833,9999,266,9999,12460
1,5.85292,487,9999,9999,20
1,2.1,9999,9999,9999,10180
1,7.97292,9999,343,269,7820
1,2.03458,9999,356,9999,1660
1,7.0225,9999,303,231,3620
1,5.34208,9999,371,9999,820
1,7.5125,9999,304,268,1780
1,2.1,9999,9999,9999,9500
1,2.97292,9999,9999,9999,2840
1,7.97292,9999,342,267,4620
1,0.0,9999,9999,9999,1160
2,2.96917,9999,9999,9999,5320
2,6.53167,9999,516,537,6040
2,6.39333,424,9999,429,20
1,7.09625,9999,561,476,3100
1,7.0225,9999,303,233,6760
1,7.59,9999,564,481,5840
1,0.0,9999,9999,9999,1300
1,6.23167,9999,426,343,2840
1,5.05833,9999,382,9999,1220
1,8.11875,9999,482,9999,10240
1,3.28042,9999,333,358,720
1,0.0,9999,9999,9999,740
1,4.55542,9999,174,268,180
1,0.228333,9999,9999,1014,1060
2,0.177083,9999,9999,9999,1000
1,7.97292,9999,342,268,2360
1,5.44458,9999,9999,9999,3300
1,4.11375,524,9999,9999,60
1,8.21208,9999,484,9999,10420
1,4.85917,9999,367,9999,1440
1,6.67167,9999,423,333,6320
1,0.0,9999,9999,9999,2080
1,1.17083,9999,9999,9999,3740
1,6.43167,9999,426,343,1940
1,6.54083,9999,447,362,4960
1,2.1,9999,9999,9999,13400
1,7.10792,9999,419,9999,10880
1,6.04333,9999,322,9999,2180
2,3.71542,9999,351,9999,7640
1,0.0,9999,9999,9999,1800
1,7.97292,9999,343,268,11760
1,7.0,9999,295,276,500
1,6.24583,9999,325,9999,4040
1,5.45917,9999,319,253,940
1,7.13625,9999,528,542,8840
1,4.07875,9999,266,9999,3100
1,7.20458,9999,562,479,8280
1,4.12917,9999,365,9999,2680
1,7.97292,9999,341,269,10420
1,2.60458,9999,9999,9999,3020
1,0.0,9999,9999,9999,440
1,1.20833,9999,488,9999,2020
1,0.0,9999,9999,1043,260
1,6.29042,9999,535,541,9320
0,7.935,9999,421,9999,4500
1,3.51125,9999,9999,9999,3180
1,6.95917,9999,622,543,10380
1,3.71542,9999,313,268,6900
1,5.59417,9999,292,269,5720
1,0.0,9999,9999,9999,260
1,2.78292,9999,9999,9999,10920
1,5.44458,9999,9999,9999,2320
1,6.33125,476,9999,429,60
2,0.0566667,9999,9999,9999,1500
1,5.03583,9999,283,276,240
1,0.0,9999,9999,9999,620
2,7.97833,9999,342,363,6720
1,6.55042,199,9999,9999,0
1,5.19375,9999,380,9999,2920
1,0.0,9999,9999,9999,1160
1,0.349583,570,9999,9999,1360
1,5.2625,9999,9999,9999,1920
1,3.38917,376,576,258,0
1,6.23167,9999,424,344,2500
1,5.45167,9999,305,248,120
1,6.34583,9999,277,320,1300
1,0.0,9999,9999,9999,1080
1,5.01958,327,9999,260,20
1,2.83,9999,354,9999,2060
1,6.87208,9999,423,336,8660
1,7.31208,9999,422,9999,3740
1,4.19333,289,9999,9999,0
1,4.81833,9999,277,9999,2200
1,4.77875,9999,207,268,6440
1,6.97917,9999,623,542,14880
1,0.0,334,506,277,40
2,4.17875,445,9999,9999,20
1,6.8725,9999,228,277,1400
1,1.39792,9999,9999,9999,2900
2,0.0141667,9999,9999,9999,1420
1,7.97292,9999,342,267,5280
1,8.14458,205,9999,9999,20
1,7.0225,9999,303,233,3320
1,2.3125,380,504,232,0
1,3.42458,9999,9999,9999,3300
1,0.0,9999,9999,9999,260
1,7.29917,9999,351,278,2140
1,5.44458,9999,9999,9999,4100
1,7.97292,9999,340,268,8340
1,7.56458,9999,397,9999,1980
1,7.97292,9999,341,268,7860
1,7.97292,9999,343,268,11660
1,7.04583,9999,620,542,9880
1,7.97292,9999,342,268,2800
1,1.30083,9999,419,9999,2720
1,0.0,9999,9999,9999,360
1,6.49333,9999,179,217,760
1,9.34208,9999,191,185,4240
1,4.02875,9999,262,9999,10940
1,0.0,9999,9999,9999,1620
1,5.40583,9999,274,350,3560
1,5.41875,9999,362,9999,1480
1,0.0,9999,9999,9999,600
1,7.97292,9999,332,267,10020
1,0.0,9999,9999,9999,120
1,5.87417,287,9999,9999,0
1,8.21375,9999,486,9999,12380
1,5.89375,9999,418,9999,2680
1,7.0,9999,329,9999,6180
2,0.331667,9999,9999,9999,860
1,6.87208,9999,426,339,9100
1,4.16875,9999,265,9999,3220
1,7.19625,9999,657,476,1240
1,6.20833,9999,263,9999,3300
1,0.0,9999,1719,9999,440
1,6.26583,9999,325,9999,3340
1,2.78292,9999,9999,9999,10780
1,7.97292,9999,340,266,8060
1,4.85917,9999,9999,9999,2980
1,8.90292,9999,174,270,860
1,0.0,9999,9999,9999,560
1,7.0225,9999,301,232,3000
1,2.1,9999,9999,9999,11500
1,7.16667,9999,348,277,3340
1,0.0,9999,9999,9999,1060
1,2.10125,9999,9999,9999,1860
1,7.29417,9999,351,280,2980
1,4.07875,9999,267,9999,4020
1,7.58708,9999,334,9999,1960
2,2.40083,9999,9999,9999,5340
2,2.29833,515,9999,9999,60
1,4.75625,9999,372,9999,2120
1,4.19083,9999,9999,9999,7840
1,7.29458,9999,562,480,7840
1,6.6875,9999,325,9999,4860
1,1.89458,9999,425,9999,3420
1,6.87208,9999,420,336,7600
1,7.00833,9999,434,474,2120
1,7.1,9999,420,354,2880
1,0.0,9999,9999,9999,780
1,8.21375,9999,485,9999,12900
1,3.61833,9999,303,231,7040
1,4.15417,9999,265,9999,3040
1,6.23167,9999,324,9999,3080
1,4.56125,9999,444,375,960
1,6.44917,9999,392,321,4580
1,6.95792,9999,514,536,4740
1,7.97292,9999,343,269,8480
1,0.0,9999,9999,9999,780
1,9.34208,9999,191,185,4780
2,6.88042,9999,511,541,5580
1,0.0,9999,9999,9999,1540
1,4.075,9999,265,9999,4960
1,6.3075,9999,217,323,240
1,4.95375,9999,265,309,520
1,2.56792,9999,9999,9999,2300
1,1.57542,9999,9999,9999,2300
1,6.80458,333,9999,9999,40
1,7.31208,9999,417,9999,2520
1,7.03167,9999,351,277,4080
1,3.4475,9999,9999,9999,3060
1,7.10833,9999,445,351,4880
1,6.17417,9999,516,539,10780
1,6.08875,203,9999,9999,20
2,5.705,9999,9999,9999,300
1,5.73,9999,285,273,200
1,7.97292,9999,341,268,9660
1,7.03583,9999,626,542,9760
1,0.0,9999,9999,9999,1800
1,0.0,9999,9999,9999,1060
1,5.59458,9999,238,262,1800
1,7.10833,9999,442,361,2300
1,3.51042,9999,303,268,5420
1,0.0,9999,9999,9999,2520
2,0.00083333,9999,9999,9999,2220
1,7.31208,9999,426,9999,2780
1,4.72625,9999,272,9999,12940
1,5.04458,9999,381,9999,2920
1,6.31542,9999,277,322,1040
1,2.57792,9999,9999,9999,3700
1,2.1,9999,9999,9999,9360
1,0.0,335,511,276,0
1,6.79417,9999,511,539,10060
1,6.34917,9999,396,323,180
1,0.0,9999,9999,9999,440
2,0.229167,9999,9999,9999,2540
1,2.1,9999,9999,9999,11320
1,1.2775,9999,9999,9999,2680
2,4.53375,9999,269,304,1620
1,6.77542,9999,512,541,4580
1,0.0,9999,295,412,940
1,5.43458,9999,380,9999,4720
1,5.4075,266,527,184,40
1,2.1,9999,9999,9999,10040
1,6.03958,233,9999,9999,40
1,5.44583,9999,9999,9999,360
1,7.08167,9999,345,277,4280
1,8.82917,9999,185,276,920
1,6.20583,9999,276,9999,3460
1,7.9325,9999,323,274,1500
1,6.95917,9999,622,542,13020
1,7.97292,9999,341,266,9160
1,6.87208,9999,422,339,8220
1,7.97292,9999,343,267,11320
1,9.34208,9999,191,186,4980
2,3.56542,9999,314,269,7780
1,0.0,9999,9999,9999,1880
1,0.0,9999,1503,1538,140
1,0.0,9999,9999,9999,1000
1,7.89125,9999,557,481,5200
1,0.8625,9999,9999,9999,1600
1,3.375,9999,9999,9999,2420
1,7.29917,9999,349,275,4880
1,6.24583,9999,325,9999,6360
1,7.97292,9999,342,269,6360
1,4.55625,9999,371,9999,8780
1,7.08167,9999,348,277,3200
2,5.06042,313,9999,9999,60
1,0.897917,9999,9999,9999,1280
2,3.575,9999,9999,9999,4660
1,0.774167,9999,9999,9999,1300
1,7.00167,9999,427,475,2720
1,6.0475,9999,229,233,2120
1,6.24583,9999,326,9999,6100
1,4.89958,9999,365,9999,3420
1,7.6275,9999,305,221,5200
1,7.26917,9999,324,9999,4520
1,2.56292,9999,9999,9999,2740
1,0.0,9999,9999,9999,760
1,0.0,9999,9999,1052,760
1,5.40083,9999,9999,9999,4860
1,7.0225,9999,303,231,5260
1,6.24583,9999,325,9999,7060
1,7.97292,9999,343,266,11960
1,2.1,9999,9999,9999,8440
1,4.88583,9999,9999,9999,2300
1,6.73833,9999,513,539,4940
1,0.0,9999,9999,9999,3640
1,6.85875,169,9999,188,20
1,7.30208,9999,424,9999,3580
1,0.0,9999,354,1009,840
1,6.95042,9999,329,330,2000
1,7.22542,9999,550,479,1580
1,0.0,9999,9999,9999,140
2,7.04625,9999,423,471,2940
1,7.97292,9999,343,266,8200
1,1.74542,9999,9999,9999,2640
1,7.97292,9999,341,269,2100
1,4.19792,9999,267,9999,9600
1,6.46042,9999,447,363,4020
1,7.97292,9999,339,267,6000
1,5.62667,9999,321,270,3080
1,0.0,334,504,278,0
1,5.5475,224,9999,9999,60
1,3.77292,9999,9999,9999,2740
1,0.0,334,504,279,0
1,6.87167,9999,513,540,5820
1,6.95917,9999,632,542,15540
1,0.0,9999,9999,9999,2700
1,0.0,9999,289,168,600
1,0.0,9999,9999,1013,140
1,4.85917,9999,365,9999,4400
1,0.0,9999,280,411,360
1,0.675,9999,290,412,140
1,8.04333,9999,283,361,11280
1,6.24583,9999,326,9999,6140
1,0.0,9999,9999,9999,1160
2,3.34417,9999,365,315,120
1,7.97292,9999,340,266,6180
1,0.0,9999,9999,9999,1180
1,1.32833,9999,9999,9999,2280
1,2.1,9999,9999,9999,9600
1,2.90458,9999,9999,9999,3440
1,0.0,9999,9999,9999,2940
2,6.45833,9999,516,526,1380
1,2.78292,9999,9999,9999,9240
2,3.06167,9999,9999,9999,2180
1,2.6125,9999,335,9999,6140
1,1.84792,9999,9999,9999,2120
1,7.29917,9999,349,276,1220
2,8.50375,421,9999,469,60
1,5.67708,447,9999,429,60
1,6.27167,9999,426,344,2360
0,7.10625,9999,329,9999,6060
2,0.493333,9999,9999,9999,3680
1,5.49917,9999,318,256,840
1,7.97292,9999,341,267,3420
1,1.73958,9999,9999,9999,1780
1,2.6225,9999,9999,9999,2920
1,7.10833,9999,442,356,4440
2,2.3825,9999,9999,9999,3180
1,7.62375,9999,334,9999,2840
1,3.3075,9999,9999,9999,3020
1,7.97292,9999,342,267,2900
2,0.05625,9999,1513,1515,140
1,4.19292,514,9999,9999,0
1,6.935,9999,513,538,6060
1,6.16833,9999,183,220,1920
1,7.29917,9999,353,275,2060
1,0.628333,9999,9999,9999,2220
1,6.34583,9999,275,317,2580
1,9.34208,9999,191,185,4780
1,6.23167,9999,428,344,2460
1,7.97208,9999,343,273,1980
1,6.51167,563,518,514,0
1,0.735833,9999,552,1548,180
1,2.78292,9999,9999,9999,9300
1,0.0,334,507,276,20
1,7.29958,9999,558,479,5000
1,4.84917,9999,377,9999,2880
1,0.23,9999,9999,9999,1320
1,7.85,9999,559,9999,7700
1,6.24583,9999,325,9999,4380
1,3.62667,9999,9999,9999,5120
1,4.08417,9999,9999,9999,3460
1,6.97917,9999,513,540,5260
1,6.44583,9999,276,322,4460
1,6.77958,9999,416,334,7460
1,9.34208,9999,191,185,4480
1,0.0,9999,9999,9999,1160
1,6.24583,9999,326,9999,5200
1,6.34583,9999,276,321,3180
1,1.79333,9999,219,350,620
2,4.165,259,9999,9999,60
1,7.97292,9999,342,268,5520
1,6.68167,9999,511,538,10180
1,4.78375,319,9999,9999,60
1,0.0,9999,9999,9999,1300
1,7.42833,9999,562,483,8340
1,0.0,9999,9999,9999,2280
1,7.0225,9999,306,231,6920
1,4.02833,9999,265,9999,11900
1,4.15333,9999,268,360,700
1,8.7475,9999,489,9999,3320
1,4.74375,9999,262,9999,2180
1,4.07875,9999,297,9999,4160
1,6.62667,9999,322,239,4860
1,4.08875,9999,9999,9999,1960
0,6.37667,9999,318,243,140
1,2.78208,9999,9999,9999,10960
1,6.62667,9999,322,233,3300
1,6.82667,9999,321,242,4660
1,6.34792,9999,276,322,920
1,8.0525,9999,307,236,920
1,0.02,9999,9999,9999,520
1,5.76792,9999,344,370,400
1,2.61208,9999,334,9999,4420
1,3.81042,9999,9999,9999,2880
1,3.19792,9999,317,268,700
1,8.97417,9999,175,171,1320
1,2.78292,9999,9999,9999,9640
1,5.24583,9999,381,9999,2760
1,6.42958,177,9999,9999,0
1,6.61167,9999,321,244,4440
1,2.1,9999,9999,9999,13140
1,7.29458,9999,561,479,7240
1,4.10583,9999,266,9999,2460
1,5.43,9999,9999,9999,960
1,7.73333,9999,349,279,960
2,5.69042,326,9999,363,20
1,6.45333,9999,513,529,3780
1,0.880417,9999,9999,9999,2100
1,6.82667,9999,323,242,5160
1,6.95458,9999,624,541,12860
1,7.97292,9999,341,263,11600
1,2.1,9999,9999,9999,6400
1,0.66625,9999,9999,9999,1540
1,7.20833,9999,425,351,3680
1,5.45417,233,9999,185,60
1,4.14792,9999,265,9999,9180
1,4.03458,9999,9999,9999,2560
1,2.90333,9999,9999,9999,8060
2,0.527917,9999,9999,1011,1000
1,5.235,9999,9999,9999,1600
1,9.34208,9999,190,184,4840
1,4.65833,9999,371,9999,2840
1,0.0,9999,9999,9999,540
1,6.24583,9999,325,9999,6580
1,7.29458,9999,561,480,5820
1,7.97292,9999,341,268,10280
1,6.04583,9999,288,227,1620
1,6.2975,9999,230,353,360
1,8.47417,9999,175,269,3020
1,1.85667,9999,421,9999,2740
2,5.35792,233,9999,489,20
1,6.95917,9999,623,542,13100
2,1.485,9999,9999,9999,2940
1,0.0,335,504,275,60
1,4.85917,9999,365,9999,3020
1,6.45333,9999,512,530,1960
1,1.42208,576,1791,9999,20
1,7.25583,9999,562,459,3800
1,8.97417,9999,176,169,2900
1,6.87292,9999,421,475,240
1,2.20167,9999,9999,9999,1640
1,4.02833,9999,265,9999,10020
1,7.0225,9999,301,235,7080
1,7.08167,9999,349,277,4100
1,6.60458,9999,430,446,3540
1,7.0225,9999,303,232,5080
1,4.21208,259,9999,9999,6460
1,3.69333,9999,347,256,340
1,6.45333,9999,513,527,1460
1,0.0,334,505,277,60
1,2.51833,9999,351,9999,1780
1,3.56583,253,9999,561,60
1,7.31208,9999,428,9999,3340
1,0.0,9999,9999,9999,580
2,4.59625,519,9999,9999,40
1,2.30458,9999,1005,9999,180
2,5.21042,9999,9999,9999,2420
1,1.6975,9999,9999,9999,4460
2,0.900833,9999,921,9999,2240
1,7.44,9999,330,9999,1080
1,7.19917,9999,195,224,1080
1,0.0,9999,9999,9999,780
1,2.1,9999,9999,9999,10160
1,6.70417,9999,9999,9999,1660
1,3.265,9999,309,269,5640
1,4.85917,9999,365,9999,2040
1,7.97292,9999,343,266,4420
1,4.94375,9999,263,308,520
1,0.0,9999,9999,9999,180
1,7.97292,9999,340,267,10100
1,0.0,9999,9999,9999,20
1,7.29458,9999,560,481,7200
2,1.07208,9999,9999,9999,1880
1,6.87208,9999,423,341,9480
1,6.87208,9999,423,337,8860
1,4.55667,9999,302,277,1060
1,2.6125,9999,334,9999,6940
1,4.85917,9999,369,9999,2960
1,7.30083,9999,430,470,2120
1,0.3975,9999,351,9999,1840
1,7.08125,9999,348,279,5720
1,2.74167,9999,348,9999,1720
1,4.02833,9999,266,9999,11420
1,7.0075,9999,430,472,2100
1,7.08458,9999,528,542,9680
1,9.34208,9999,191,184,4000
1,5.42542,9999,295,269,920
2,4.29375,584,9999,198,40
1,0.302083,334,491,281,40
1,6.75917,9999,624,541,14040
1,7.97292,9999,343,266,9860
2,1.13792,326,9999,261,40
1,7.3175,9999,429,356,2000
1,7.1975,9999,552,477,1600
2,3.87833,259,9999,392,20
1,7.0225,9999,304,233,4880
1,0.0,9999,9999,9999,1500
1,3.51042,9999,299,214,120
1,6.44917,9999,392,324,4580
1,7.29917,9999,350,278,4320
2,0.25375,9999,9999,9999,2340
1,0.0,9999,9999,1003,1140
1,6.10167,9999,264,9999,12660
0,7.31042,9999,562,478,0
1,2.0,9999,9999,9999,7500
1,9.34208,9999,194,184,2380
1,6.06542,9999,182,226,700
1,6.275,9999,424,331,7760
2,0.00041633,9999,9999,9999,2240
1,4.98458,293,9999,9999,20
1,2.77292,9999,9999,9999,8240
1,7.93583,9999,445,362,2700
1,3.47,9999,9999,9999,3280
1,5.21167,9999,427,343,1860
1,0.0,9999,9999,9999,1780
1,3.63167,9999,9999,9999,2700
0,6.0825,9999,316,236,2240
2,0.209583,9999,1866,9999,1140
0,3.48167,9999,9999,9999,1120
1,8.97417,9999,175,170,3080
1,1.30083,9999,419,9999,2140
1,7.97292,9999,344,269,10560
1,7.97292,9999,344,268,1920
2,1.46375,9999,9999,9999,4560
1,6.62833,9999,304,228,480
1,7.97292,9999,341,267,9220
1,7.70583,9999,342,9999,3040
1,5.44167,9999,385,9999,3100
1,4.51042,198,9999,9999,0
1,1.30083,9999,419,9999,2280
1,3.69792,9999,9999,9999,1760
1,6.45333,9999,515,528,1180
